order_id,product_id,user_id,order_date,return_date,product_category,product_price,order_quantity,return_reason,return_status,days_to_return,user_age,user_gender,user_location,payment_method,shipping_method,discount_applied
ORD00005413,PROD00005413,USER00005413,2024-08-22,2024-06-02,Toys,414.28,1,Not as described,Returned,-81.0,66,Female,City67,Gift Card,Standard,30.5
ORD00005415,PROD00005415,USER00005415,2024-02-21,2023-10-01,Electronics,190.27,5,Wrong item,Returned,-143.0,49,Male,City32,Gift Card,Standard,4.81
ORD00005419,PROD00005419,USER00005419,2024-05-11,2023-12-18,Home,379.3,2,Defective,Returned,-145.0,30,Male,City19,Credit Card,Standard,17.67
ORD00005421,PROD00005421,USER00005421,2023-03-27,2023-08-09,Books,312.14,3,Not as described,Returned,135.0,57,Female,City23,Credit Card,Next-Day,22.7
ORD00005422,PROD00005422,USER00005422,2023-12-07,2024-11-28,Books,253.96,2,Changed mind,Returned,357.0,18,Female,City88,Debit Card,Express,47.88
ORD00005423,PROD00005423,USER00005423,2023-01-06,2024-06-02,Books,158.46,3,Changed mind,Returned,513.0,50,Female,City39,Credit Card,Next-Day,39.19
ORD00005424,PROD00005424,USER00005424,2023-12-30,2024-07-06,Clothing,409.67,3,Not as described,Returned,189.0,43,Female,City78,Debit Card,Express,12.5
ORD00005425,PROD00005425,USER00005425,2024-12-17,2024-09-15,Books,456.8,1,Changed mind,Returned,-93.0,23,Male,City73,Credit Card,Express,36.99
ORD00005429,PROD00005429,USER00005429,2023-04-15,2023-06-28,Books,50.01,3,Wrong item,Returned,74.0,57,Male,City52,PayPal,Express,49.43
ORD00005431,PROD00005431,USER00005431,2024-08-11,2023-09-20,Toys,122.12,4,Changed mind,Returned,-326.0,66,Male,City19,PayPal,Next-Day,34.82
ORD00005436,PROD00005436,USER00005436,2024-07-02,2023-04-26,Toys,313.59,3,Defective,Returned,-433.0,49,Male,City85,Gift Card,Express,1.65
ORD00005437,PROD00005437,USER00005437,2023-02-14,2023-12-22,Clothing,47.38,4,Defective,Returned,311.0,42,Female,City67,Debit Card,Standard,29.81
ORD00005438,PROD00005438,USER00005438,2024-10-29,2024-07-10,Books,385.89,4,Wrong item,Returned,-111.0,42,Male,City55,PayPal,Standard,8.03
ORD00005439,PROD00005439,USER00005439,2023-01-01,2023-11-27,Clothing,388.64,2,Defective,Returned,330.0,26,Female,City92,PayPal,Standard,28.07
ORD00005440,PROD00005440,USER00005440,2023-05-04,2023-10-10,Toys,186.83,4,Defective,Returned,159.0,56,Female,City55,Credit Card,Express,0.85
ORD00005442,PROD00005442,USER00005442,2023-12-06,2024-05-10,Electronics,253.41,2,Defective,Returned,156.0,24,Male,City79,Gift Card,Standard,3.52
ORD00005444,PROD00005444,USER00005444,2024-09-22,2024-03-05,Electronics,112.44,2,Defective,Returned,-201.0,31,Male,City59,PayPal,Next-Day,36.5
ORD00005445,PROD00005445,USER00005445,2024-12-11,2023-01-08,Books,112.41,1,Wrong item,Returned,-703.0,55,Male,City91,Debit Card,Standard,9.76
ORD00005447,PROD00005447,USER00005447,2023-04-02,2023-02-15,Books,217.61,2,Wrong item,Returned,-46.0,54,Female,City3,PayPal,Express,44.43
ORD00005448,PROD00005448,USER00005448,2024-08-23,2023-07-11,Clothing,60.32,1,Defective,Returned,-409.0,55,Female,City75,PayPal,Next-Day,24.6
ORD00005450,PROD00005450,USER00005450,2024-07-23,2024-03-11,Electronics,6.08,1,Wrong item,Returned,-134.0,67,Male,City98,Debit Card,Next-Day,8.34
ORD00005453,PROD00005453,USER00005453,2024-08-15,2024-01-22,Home,343.53,3,Changed mind,Returned,-206.0,32,Male,City52,Credit Card,Express,8.74
ORD00005454,PROD00005454,USER00005454,2023-10-03,2023-05-19,Clothing,385.3,4,Changed mind,Returned,-137.0,65,Female,City15,Debit Card,Express,36.52
ORD00005456,PROD00005456,USER00005456,2023-07-20,2024-11-28,Home,218.17,4,Defective,Returned,497.0,40,Male,City85,Debit Card,Express,20.38
ORD00005458,PROD00005458,USER00005458,2023-04-14,2023-07-19,Books,321.72,1,Defective,Returned,96.0,60,Male,City88,Gift Card,Express,6.21
ORD00005461,PROD00005461,USER00005461,2024-06-14,2023-10-30,Electronics,403.46,1,Wrong item,Returned,-228.0,19,Female,City55,Credit Card,Express,1.39
ORD00005462,PROD00005462,USER00005462,2023-04-05,2024-05-25,Books,302.38,5,Wrong item,Returned,416.0,34,Male,City59,Gift Card,Standard,40.68
ORD00005463,PROD00005463,USER00005463,2023-05-14,2024-08-26,Electronics,240.9,4,Defective,Returned,470.0,26,Female,City30,Credit Card,Next-Day,32.51
ORD00005464,PROD00005464,USER00005464,2023-07-14,2023-08-22,Clothing,128.69,5,Changed mind,Returned,39.0,33,Male,City95,Credit Card,Next-Day,32.82
ORD00005465,PROD00005465,USER00005465,2024-04-28,2024-01-15,Books,193.98,5,Not as described,Returned,-104.0,53,Male,City67,Credit Card,Express,37.64
ORD00005468,PROD00005468,USER00005468,2023-04-13,2023-02-24,Toys,325.06,1,Wrong item,Returned,-48.0,53,Male,City63,Gift Card,Next-Day,44.96
ORD00005469,PROD00005469,USER00005469,2024-04-16,2024-02-07,Toys,337.23,5,Changed mind,Returned,-69.0,20,Male,City31,Credit Card,Standard,8.28
ORD00005471,PROD00005471,USER00005471,2023-10-01,2024-08-29,Home,108.76,1,Wrong item,Returned,333.0,47,Female,City81,Credit Card,Standard,30.59
ORD00005473,PROD00005473,USER00005473,2024-06-03,2024-07-17,Toys,450.81,1,Defective,Returned,44.0,63,Male,City99,PayPal,Express,30.51
ORD00005477,PROD00005477,USER00005477,2024-08-14,2024-01-07,Clothing,57.2,1,Defective,Returned,-220.0,70,Female,City20,Gift Card,Next-Day,25.91
ORD00005480,PROD00005480,USER00005480,2024-09-08,2023-07-22,Home,124.44,2,Wrong item,Returned,-414.0,58,Male,City25,Gift Card,Next-Day,29.77
ORD00005482,PROD00005482,USER00005482,2024-05-12,2024-03-20,Clothing,298.38,1,Changed mind,Returned,-53.0,36,Female,City4,Gift Card,Standard,49.31
ORD00005484,PROD00005484,USER00005484,2023-12-14,2023-07-22,Toys,63.93,4,Changed mind,Returned,-145.0,66,Female,City28,Gift Card,Express,41.66
ORD00005485,PROD00005485,USER00005485,2024-02-14,2024-01-04,Electronics,73.43,3,Defective,Returned,-41.0,21,Female,City91,Gift Card,Standard,36.37
ORD00005486,PROD00005486,USER00005486,2023-06-02,2023-12-01,Clothing,363.53,5,Wrong item,Returned,182.0,32,Male,City57,Debit Card,Next-Day,47.62
ORD00005488,PROD00005488,USER00005488,2024-03-10,2023-02-02,Toys,400.02,5,Wrong item,Returned,-402.0,54,Male,City56,Debit Card,Standard,8.15
ORD00005489,PROD00005489,USER00005489,2023-07-27,2023-02-16,Home,455.77,1,Changed mind,Returned,-161.0,27,Male,City78,Credit Card,Standard,38.42
ORD00005490,PROD00005490,USER00005490,2023-04-09,2023-01-14,Home,19.1,1,Defective,Returned,-85.0,28,Male,City66,Debit Card,Express,39.2
ORD00005491,PROD00005491,USER00005491,2024-10-06,2024-08-13,Clothing,181.65,1,Not as described,Returned,-54.0,30,Male,City90,Credit Card,Standard,0.76
ORD00005497,PROD00005497,USER00005497,2024-11-01,2024-10-27,Clothing,220.83,3,Changed mind,Returned,-5.0,26,Female,City26,Debit Card,Express,26.77
ORD00005501,PROD00005501,USER00005501,2023-03-03,2023-08-28,Home,132.62,5,Defective,Returned,178.0,38,Male,City7,Gift Card,Next-Day,31.92
ORD00005504,PROD00005504,USER00005504,2023-05-11,2023-03-10,Books,103.83,3,Defective,Returned,-62.0,28,Female,City19,Debit Card,Next-Day,8.5
ORD00005505,PROD00005505,USER00005505,2023-05-08,2023-08-16,Toys,238.44,2,Defective,Returned,100.0,18,Female,City58,Credit Card,Standard,22.39
ORD00005507,PROD00005507,USER00005507,2023-04-27,2023-05-12,Home,358.56,1,Not as described,Returned,15.0,68,Male,City29,Gift Card,Next-Day,11.44
ORD00005510,PROD00005510,USER00005510,2024-05-18,2023-09-30,Clothing,376.0,4,Changed mind,Returned,-231.0,45,Female,City12,Gift Card,Next-Day,2.69
ORD00005512,PROD00005512,USER00005512,2024-09-02,2024-01-05,Books,155.5,4,Wrong item,Returned,-241.0,44,Female,City44,PayPal,Standard,16.49
ORD00005514,PROD00005514,USER00005514,2023-10-24,2024-05-24,Books,231.31,3,Not as described,Returned,213.0,40,Female,City95,Debit Card,Express,39.33
ORD00005515,PROD00005515,USER00005515,2024-11-07,2024-09-04,Books,367.11,3,Not as described,Returned,-64.0,26,Female,City21,Gift Card,Express,39.31
ORD00005519,PROD00005519,USER00005519,2023-04-13,2023-07-12,Books,243.01,5,Changed mind,Returned,90.0,50,Male,City98,Credit Card,Standard,17.14
ORD00005520,PROD00005520,USER00005520,2023-11-30,2023-06-01,Books,170.38,4,Defective,Returned,-182.0,22,Female,City75,Gift Card,Standard,27.14
ORD00005522,PROD00005522,USER00005522,2024-07-01,2023-09-14,Electronics,465.2,4,Changed mind,Returned,-291.0,67,Female,City96,Credit Card,Express,42.88
ORD00005523,PROD00005523,USER00005523,2023-03-15,2024-12-16,Books,148.82,3,Defective,Returned,642.0,50,Male,City64,Debit Card,Express,14.2
ORD00005527,PROD00005527,USER00005527,2024-05-25,2024-11-26,Clothing,403.85,1,Changed mind,Returned,185.0,63,Male,City85,Gift Card,Next-Day,13.86
ORD00005528,PROD00005528,USER00005528,2024-10-07,2024-07-27,Electronics,10.58,2,Wrong item,Returned,-72.0,52,Female,City43,Debit Card,Next-Day,46.21
ORD00005530,PROD00005530,USER00005530,2024-03-23,2023-03-01,Clothing,38.35,3,Defective,Returned,-388.0,69,Female,City39,PayPal,Next-Day,2.93
ORD00005532,PROD00005532,USER00005532,2024-03-14,2023-06-20,Home,234.33,4,Not as described,Returned,-268.0,38,Female,City81,PayPal,Express,29.49
ORD00005533,PROD00005533,USER00005533,2023-08-17,2023-12-23,Electronics,67.43,2,Changed mind,Returned,128.0,22,Female,City47,PayPal,Standard,24.38
ORD00005534,PROD00005534,USER00005534,2023-05-14,2023-04-18,Clothing,178.65,5,Changed mind,Returned,-26.0,59,Male,City5,Credit Card,Standard,23.84
ORD00005539,PROD00005539,USER00005539,2023-08-19,2024-09-30,Electronics,350.26,2,Not as described,Returned,408.0,32,Female,City25,Credit Card,Next-Day,24.2
ORD00005542,PROD00005542,USER00005542,2023-06-16,2024-04-25,Electronics,291.25,4,Wrong item,Returned,314.0,33,Female,City78,Gift Card,Express,15.23
ORD00005546,PROD00005546,USER00005546,2024-07-10,2023-12-18,Home,387.72,5,Wrong item,Returned,-205.0,36,Female,City77,PayPal,Express,0.04
ORD00005548,PROD00005548,USER00005548,2023-03-11,2023-07-23,Home,495.0,5,Not as described,Returned,134.0,30,Male,City18,Debit Card,Next-Day,0.12
ORD00005550,PROD00005550,USER00005550,2024-05-27,2023-12-17,Books,226.76,5,Not as described,Returned,-162.0,37,Male,City92,Gift Card,Standard,16.91
ORD00005554,PROD00005554,USER00005554,2024-12-10,2023-01-19,Toys,291.76,4,Wrong item,Returned,-691.0,28,Male,City72,PayPal,Express,29.79
ORD00005555,PROD00005555,USER00005555,2023-07-03,2023-05-24,Clothing,143.7,1,Changed mind,Returned,-40.0,47,Female,City13,Debit Card,Express,43.52
ORD00005558,PROD00005558,USER00005558,2023-10-11,2024-05-08,Books,437.54,2,Defective,Returned,210.0,42,Male,City12,Credit Card,Next-Day,26.82
ORD00005559,PROD00005559,USER00005559,2024-12-11,2024-11-15,Toys,463.19,4,Changed mind,Returned,-26.0,40,Female,City88,PayPal,Express,1.55
ORD00005560,PROD00005560,USER00005560,2023-12-21,2024-01-09,Clothing,47.43,3,Not as described,Returned,19.0,27,Female,City54,Credit Card,Standard,39.99
ORD00005561,PROD00005561,USER00005561,2024-07-07,2023-04-08,Clothing,215.31,3,Changed mind,Returned,-456.0,35,Female,City60,PayPal,Standard,41.07
ORD00005569,PROD00005569,USER00005569,2024-11-20,2023-04-23,Electronics,159.18,2,Defective,Returned,-577.0,19,Male,City75,Debit Card,Next-Day,14.37
ORD00005570,PROD00005570,USER00005570,2024-02-03,2024-11-08,Books,114.76,5,Defective,Returned,279.0,53,Female,City62,PayPal,Standard,46.14
ORD00005571,PROD00005571,USER00005571,2024-12-14,2023-08-15,Home,31.43,4,Wrong item,Returned,-487.0,25,Female,City33,PayPal,Next-Day,5.63
ORD00005572,PROD00005572,USER00005572,2023-02-13,2024-11-11,Electronics,26.3,3,Wrong item,Returned,637.0,35,Male,City46,Credit Card,Express,45.21
ORD00005576,PROD00005576,USER00005576,2024-12-30,2024-08-25,Toys,291.04,4,Not as described,Returned,-127.0,38,Male,City69,Gift Card,Standard,18.67
ORD00005578,PROD00005578,USER00005578,2023-02-17,2023-10-13,Books,250.72,4,Wrong item,Returned,238.0,50,Male,City65,Debit Card,Express,44.16
ORD00005580,PROD00005580,USER00005580,2023-02-14,2024-11-18,Clothing,381.42,2,Wrong item,Returned,643.0,59,Male,City95,Gift Card,Standard,14.4
ORD00005583,PROD00005583,USER00005583,2024-01-31,2024-07-07,Home,303.91,5,Wrong item,Returned,158.0,59,Male,City61,PayPal,Next-Day,38.5
ORD00005585,PROD00005585,USER00005585,2023-06-23,2023-04-16,Toys,76.53,3,Wrong item,Returned,-68.0,39,Male,City26,Debit Card,Express,43.38
ORD00005586,PROD00005586,USER00005586,2024-11-29,2023-07-18,Toys,298.11,5,Not as described,Returned,-500.0,55,Female,City58,Gift Card,Express,3.07
ORD00005588,PROD00005588,USER00005588,2024-06-09,2024-09-06,Books,422.1,4,Not as described,Returned,89.0,70,Female,City10,Gift Card,Next-Day,22.22
ORD00005589,PROD00005589,USER00005589,2024-02-01,2024-05-28,Home,479.14,3,Wrong item,Returned,117.0,19,Female,City5,PayPal,Express,38.37
ORD00005591,PROD00005591,USER00005591,2023-03-24,2023-09-13,Toys,132.7,2,Not as described,Returned,173.0,43,Male,City30,Gift Card,Next-Day,25.07
ORD00005592,PROD00005592,USER00005592,2023-09-03,2023-12-04,Clothing,345.09,1,Defective,Returned,92.0,35,Male,City59,PayPal,Next-Day,47.41
ORD00005593,PROD00005593,USER00005593,2024-11-24,2023-01-05,Books,363.84,3,Changed mind,Returned,-689.0,56,Male,City69,Gift Card,Standard,15.97
ORD00005595,PROD00005595,USER00005595,2023-05-16,2024-06-19,Clothing,280.77,4,Changed mind,Returned,400.0,36,Female,City4,PayPal,Next-Day,32.63
ORD00005598,PROD00005598,USER00005598,2024-08-20,2023-11-03,Books,86.01,1,Changed mind,Returned,-291.0,51,Male,City10,Credit Card,Express,35.71
ORD00005599,PROD00005599,USER00005599,2023-08-28,2024-06-24,Books,313.43,2,Wrong item,Returned,301.0,58,Male,City4,Debit Card,Standard,47.21
ORD00005602,PROD00005602,USER00005602,2024-06-14,2024-02-22,Clothing,173.57,5,Wrong item,Returned,-113.0,59,Male,City84,Debit Card,Next-Day,7.71
ORD00005603,PROD00005603,USER00005603,2023-09-21,2024-09-06,Books,487.03,4,Wrong item,Returned,351.0,48,Male,City93,Gift Card,Express,49.93
ORD00005605,PROD00005605,USER00005605,2024-07-16,2024-02-17,Electronics,124.93,3,Not as described,Returned,-150.0,48,Female,City53,Gift Card,Express,43.27
ORD00005606,PROD00005606,USER00005606,2024-06-21,2024-02-02,Clothing,190.22,5,Defective,Returned,-140.0,27,Female,City54,PayPal,Next-Day,23.01
ORD00005610,PROD00005610,USER00005610,2023-03-20,2024-02-26,Clothing,270.14,1,Wrong item,Returned,343.0,59,Male,City2,Credit Card,Next-Day,38.02
ORD00005611,PROD00005611,USER00005611,2024-09-25,2023-04-04,Toys,50.97,2,Wrong item,Returned,-540.0,68,Male,City11,Debit Card,Express,15.95
ORD00005613,PROD00005613,USER00005613,2023-11-13,2023-05-16,Home,32.21,3,Not as described,Returned,-181.0,53,Male,City68,PayPal,Standard,39.34
ORD00005616,PROD00005616,USER00005616,2023-05-11,2024-03-17,Toys,234.2,1,Changed mind,Returned,311.0,37,Female,City48,Debit Card,Standard,14.2
ORD00005617,PROD00005617,USER00005617,2023-07-25,2023-05-30,Electronics,5.64,1,Not as described,Returned,-56.0,52,Male,City93,Gift Card,Express,43.11
ORD00005619,PROD00005619,USER00005619,2024-12-20,2024-06-26,Clothing,376.39,5,Changed mind,Returned,-177.0,24,Male,City59,Debit Card,Express,31.35
ORD00005621,PROD00005621,USER00005621,2024-01-29,2023-08-21,Home,207.24,3,Not as described,Returned,-161.0,52,Male,City3,Gift Card,Standard,16.22
ORD00005622,PROD00005622,USER00005622,2023-03-27,2024-05-15,Electronics,301.17,2,Not as described,Returned,415.0,64,Male,City98,Credit Card,Standard,12.43
ORD00005623,PROD00005623,USER00005623,2023-10-18,2023-06-02,Clothing,377.53,5,Not as described,Returned,-138.0,68,Female,City2,Gift Card,Next-Day,18.38
ORD00005628,PROD00005628,USER00005628,2024-02-07,2024-10-01,Books,255.11,3,Changed mind,Returned,237.0,32,Male,City45,PayPal,Express,23.06
ORD00005629,PROD00005629,USER00005629,2024-08-16,2024-02-02,Electronics,402.83,2,Defective,Returned,-196.0,57,Male,City89,Credit Card,Standard,44.98
ORD00005634,PROD00005634,USER00005634,2024-03-03,2024-06-25,Electronics,194.48,5,Not as described,Returned,114.0,70,Male,City82,PayPal,Next-Day,32.61
ORD00005636,PROD00005636,USER00005636,2024-05-24,2024-03-10,Clothing,84.36,1,Defective,Returned,-75.0,60,Male,City29,Gift Card,Next-Day,38.22
ORD00005645,PROD00005645,USER00005645,2024-09-13,2024-09-07,Toys,114.65,5,Wrong item,Returned,-6.0,30,Female,City60,Debit Card,Standard,49.2
ORD00005648,PROD00005648,USER00005648,2024-01-24,2023-02-03,Electronics,400.39,1,Defective,Returned,-355.0,40,Female,City92,Debit Card,Next-Day,7.36
ORD00005653,PROD00005653,USER00005653,2023-03-09,2023-11-27,Home,68.09,5,Wrong item,Returned,263.0,59,Male,City38,Credit Card,Express,14.62
ORD00005655,PROD00005655,USER00005655,2023-03-23,2023-11-28,Home,371.12,1,Wrong item,Returned,250.0,50,Female,City64,Gift Card,Standard,39.62
ORD00005656,PROD00005656,USER00005656,2024-09-12,2024-08-23,Toys,29.71,4,Not as described,Returned,-20.0,43,Female,City64,Debit Card,Next-Day,46.51
ORD00005658,PROD00005658,USER00005658,2024-11-08,2024-01-23,Books,279.15,4,Wrong item,Returned,-290.0,47,Female,City81,PayPal,Standard,15.29
ORD00005660,PROD00005660,USER00005660,2024-07-08,2023-06-24,Electronics,103.9,1,Changed mind,Returned,-380.0,21,Female,City58,Credit Card,Express,19.02
ORD00005662,PROD00005662,USER00005662,2024-07-15,2023-08-24,Home,61.25,1,Defective,Returned,-326.0,49,Female,City68,PayPal,Express,16.95
ORD00005667,PROD00005667,USER00005667,2024-03-03,2023-04-08,Electronics,483.13,1,Wrong item,Returned,-330.0,62,Female,City81,Credit Card,Next-Day,22.99
ORD00005670,PROD00005670,USER00005670,2024-07-29,2024-08-30,Electronics,12.37,1,Defective,Returned,32.0,43,Male,City19,Debit Card,Next-Day,5.74
ORD00005675,PROD00005675,USER00005675,2023-11-05,2024-09-07,Clothing,476.19,3,Wrong item,Returned,307.0,41,Female,City50,Credit Card,Express,20.4
ORD00005676,PROD00005676,USER00005676,2024-08-31,2023-07-30,Clothing,464.42,5,Changed mind,Returned,-398.0,31,Female,City49,Debit Card,Next-Day,18.05
ORD00005677,PROD00005677,USER00005677,2024-10-26,2023-08-06,Electronics,141.1,2,Wrong item,Returned,-447.0,50,Female,City35,Debit Card,Standard,10.44
ORD00005681,PROD00005681,USER00005681,2023-11-08,2024-06-03,Electronics,243.93,4,Not as described,Returned,208.0,19,Female,City97,PayPal,Express,36.8
ORD00005682,PROD00005682,USER00005682,2023-02-08,2023-01-21,Toys,352.59,3,Not as described,Returned,-18.0,31,Female,City20,PayPal,Express,46.01
ORD00005684,PROD00005684,USER00005684,2024-12-07,2024-12-30,Home,43.17,5,Defective,Returned,23.0,33,Male,City35,Debit Card,Express,23.58
ORD00005687,PROD00005687,USER00005687,2023-08-12,2024-10-19,Toys,83.97,2,Not as described,Returned,434.0,34,Male,City73,PayPal,Express,41.89
ORD00005688,PROD00005688,USER00005688,2023-06-23,2023-10-11,Home,215.75,4,Wrong item,Returned,110.0,22,Female,City77,Gift Card,Express,10.6
ORD00005692,PROD00005692,USER00005692,2023-04-04,2023-07-24,Books,400.25,3,Changed mind,Returned,111.0,20,Female,City83,PayPal,Next-Day,30.88
ORD00005693,PROD00005693,USER00005693,2024-04-18,2023-12-24,Clothing,40.49,2,Wrong item,Returned,-116.0,42,Female,City18,Credit Card,Express,39.73
ORD00005695,PROD00005695,USER00005695,2023-02-02,2024-02-24,Books,316.96,4,Defective,Returned,387.0,44,Female,City62,Gift Card,Express,13.12
ORD00005697,PROD00005697,USER00005697,2024-11-05,2024-03-25,Toys,190.53,2,Changed mind,Returned,-225.0,47,Female,City48,PayPal,Standard,25.31
ORD00005702,PROD00005702,USER00005702,2023-10-22,2024-07-24,Electronics,191.24,5,Defective,Returned,276.0,25,Female,City69,Debit Card,Standard,10.69
ORD00005704,PROD00005704,USER00005704,2024-07-07,2023-04-10,Toys,167.79,4,Defective,Returned,-454.0,63,Male,City56,Gift Card,Standard,32.41
ORD00005705,PROD00005705,USER00005705,2023-05-30,2024-11-12,Clothing,375.55,5,Wrong item,Returned,532.0,34,Male,City93,Debit Card,Standard,36.74
ORD00005707,PROD00005707,USER00005707,2023-01-17,2024-09-25,Clothing,348.47,2,Not as described,Returned,617.0,30,Female,City47,PayPal,Next-Day,21.24
ORD00005708,PROD00005708,USER00005708,2023-11-30,2023-04-19,Clothing,358.87,3,Changed mind,Returned,-225.0,58,Male,City48,Debit Card,Next-Day,36.69
